1999,7,22,9,45,37,33.650000,-84.430000,-5.000000,989.678528
1999,7,22,12,45,37,33.650000,-84.430000,-5.000000,1287.263306
1999,7,22,18,45,37,33.650000,-84.430000,-5.000000,248.541428
